provinsi;tahun;klasifikasi;lpe_tw1;lpe_tw2;lpe_tw3;lpe_tw4;lpe_ctc;kontribusi;pdrb_perkapita;inflasi;pma;pmdn;ekspor_top3;naker_top;ipm;kemiskinan;tpt;gini;interpretasi_ekonomi_riil;rekomendasi_ekonomi_riil
Papua Barat;2019;Daerah Maju dan Cepat Tumbuh;-;-;-;-;3.7;0.3;105.8;2.7;46.2;380.2;-;;64.7;21.5;6.4;0.381;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2020;Daerah Maju dan Cepat Tumbuh;-;-;-;-;-0.9;0.3;93.9;0.7;10.6;1925.4;-;;65.9;21.7;6.8;0.376;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2021;Daerah Maju dan Cepat Tumbuh;-;-;-;-;-0.9;0.3;94.2;3.5;32.5;635.6;-;;66.1;21.8;5.8;0.374;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2022;Daerah Maju dan Cepat Tumbuh;-;-;-;-;0.9;0.3;100.6;3.9;71.8;2139.1;-;;66.7;21.4;5.4;0.384;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2023;Daerah Maju dan Cepat Tumbuh;4.6;5.1;5.3;5.6;5.2;0.3;108.1;2.9;29.0;1262.0;-;;67.5;-;4.2;-;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2024;Daerah Maju dan Cepat Tumbuh;2.0;30.1;28.9;22.1;20.8;0.3;131.6;2.5;777.0;1378.0;-;;67.7;21.1;4.1;0.385;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2025;Daerah Maju dan Cepat Tumbuh;25.5;-0.2;-0.1;4.7;6.5;0.3;139.2;2.6;405.0;603.0;"Bahan Bakar Mineral; Garam, Belerang, Kapur; Perhiasan/Permata";;68.5;19.6;4.6;0.383;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat;2026;Daerah Maju dan Cepat Tumbuh;4.6;-;-;-;4.6;-;-;0.0;-;-;-;;-;-;-;-;Struktur ekonomi Papua Barat sangat ditopang sektor Pertambangan (gas alam) dan Industri Pengolahan di Teluk Bintuni. Ketergantungan pada LNG membuat ekonomi sensitif terhadap fluktuasi global, sementara lemahnya sektor pertanian mencerminkan kerentanan ketahanan pangan.;Papua Barat perlu diarahkan untuk memperkuat nilai tambah dari gas alam melalui industri turunan seperti petrokimia dan pupuk di dalam wilayah. Di sisi lain, keseimbangan dengan sektor lain mulai dijaga melalui penguatan perikanan dan pariwisata berkelanjutan. Sementara itu, pengembangan pertanian lokal juga semakin penting untuk mengurangi ketergantungan pasokan dari luar.
Papua Barat Daya;2011;Daerah Relatif Tertinggal;-;-;-;-;2.9;0.2;40.7;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2012;Daerah Relatif Tertinggal;-;-;-;-;3.6;0.2;42.5;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2013;Daerah Relatif Tertinggal;-;-;-;-;5.5;0.2;45.9;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2014;Daerah Relatif Tertinggal;-;-;-;-;7.2;0.2;50.7;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2015;Daerah Relatif Tertinggal;-;-;-;-;5.8;0.2;54.4;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2016;Daerah Relatif Tertinggal;-;-;-;-;4.9;0.2;56.6;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2017;Daerah Relatif Tertinggal;-;-;-;-;5.4;0.2;59.9;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2018;Daerah Relatif Tertinggal;-;-;-;-;6.1;0.2;64.2;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2019;Daerah Relatif Tertinggal;-;-;-;-;3.0;0.2;66.5;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2020;Daerah Relatif Tertinggal;-;-;-;-;-2.8;0.2;54.8;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2021;Daerah Relatif Tertinggal;-;-;-;-;1.3;0.2;55.2;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2022;Daerah Relatif Tertinggal;-;-;-;-;2.7;0.2;57.5;0.0;-;-;-;;-;-;-;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2023;Daerah Relatif Tertinggal;0.8;-0.7;1.1;6.1;1.8;0.2;58.5;0.0;93.0;1709.0;-;;-;-;6.6;-;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2024;Daerah Relatif Tertinggal;2.6;5.8;3.6;2.5;3.6;0.2;59.1;1.9;82.0;1763.0;-;;69.7;17.0;6.5;0.347;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
Papua Barat Daya;2025;Daerah Relatif Tertinggal;4.8;3.2;4.0;4.1;4.0;0.2;61.6;2.2;55.0;2663.0;"Ikan dan Udang; Besi dan Baja; Perhiasan/Permata";;70.6;17.5;6.9;0.361;Sebagai provinsi baru, Papua Barat Daya berkembang dengan Sorong sebagai pusat logistik dan pintu masuk pariwisata. Selain itu, sektor Perdagangan dan Jasa Pendidikan cukup menonjol. Namun tantangan utama yang dihadapi ada pada tumpang tindih pemanfaatan ruang antara industri dengan tambang dan kawasan konservasi seperti Raja Ampat.;Arah pengembangan Papua Barat perlu menempatkan Sorong sebagai pusat logistik dan maritim di kawasan timur. Selain itu, keterkaitan antara pariwisata Raja Ampat dan ekonomi lokal perlu diperkuat melalui produk UMKM bernilai tinggi. Penguatan pendidikan vokasi kelautan juga menjadi kunci agar peran masyarakat lokal lebih besar dalam sektor maritim dan pariwisata.
